Date,Open,High,Low,Close,Ticker
2024-09-25,573.2123409109455,576.4262167004266,568.4609702892386,571.6649169921875,UNH
2024-09-26,570.3654729659204,571.9525526734111,566.3084119192025,570.177001953125,UNH
2024-09-27,573.0238447776597,581.9810913012628,571.9426641708351,577.1602172851562,UNH
2024-09-30,578.7969254223414,581.6933729470786,574.0752818622316,579.9674072265625,UNH
2024-10-01,580.2848206201519,583.9550102267323,576.0889343679547,578.5985107421875,UNH
2024-10-02,599.3896442251188,599.6475582991834,579.5409161270751,587.5359497070312,UNH
2024-10-03,585.8495852468462,588.4484628324316,579.6598902172627,587.9723510742188,UNH
2024-10-04,587.3574334526122,591.3251934283551,583.6971724532609,586.4349365234375,UNH
2024-10-07,584.0442716128977,587.6648764632428,578.6283185094483,578.8564453125,UNH
2024-10-08,583.3202075900813,584.4609627557611,574.8887179715043,576.8924560546875,UNH
2024-10-09,577.4677383315425,588.021993997145,575.9302435078904,586.4547119140625,UNH
2024-10-10,590.3827993307781,594.1224322347415,587.9823216561043,592.8825073242188,UNH
2024-10-11,591.6822513919038,596.6717384037024,591.3946106018119,593.2296752929688,UNH
2024-10-14,594.2811059849225,603.7243933183984,592.5650693114598,600.5204467773438,UNH
2024-10-15,547.5707318324984,565.108223564214,538.6234137622878,551.8062744140625,UNH
2024-10-16,552.5204692249781,571.5359407009954,550.6456882298643,566.7349853515625,UNH
2024-10-17,556.0616888470937,564.8799885889149,554.2166346111219,561.4677734375,UNH
2024-10-18,562.2811568501473,566.3481471186986,558.5018679251934,565.0189208984375,UNH
2024-10-21,565.0486850923846,574.6110006975,564.116259121874,566.8638916015625,UNH
2024-10-22,563.2730368566478,568.4212072575496,560.9320732693197,565.266845703125,UNH
2024-10-23,567.518609814432,569.512418805685,555.4863733482707,560.0889892578125,UNH
2024-10-24,560.4360963047106,567.0920346141918,555.7938249879013,556.289794921875,UNH
2024-10-25,561.5967233362019,566.893709571209,559.0672884467577,560.0096435546875,UNH
2024-10-28,561.686012130365,563.7492642351904,558.2737361868203,560.6841430664062,UNH
2024-10-29,558.2836230832283,563.1044364780846,556.1409989900432,557.5991821289062,UNH
2024-10-30,556.7262463954988,565.7132191048944,556.4286765461554,558.4224853515625,UNH
2024-10-31,556.359255649618,563.868247953675,556.359255649618,559.9500732421875,UNH
2024-11-01,560.565137569578,565.7331668537603,559.3549998095677,562.9854736328125,UNH
2024-11-04,562.1720251209721,564.0071503137401,550.943257870564,553.2743530273438,UNH
2024-11-05,553.7803026689028,564.1559565162543,549.9315705531097,562.4597778320312,UNH
2024-11-06,599.0325854076654,600.6196651776376,586.0877200770291,591.8806762695312,UNH
2024-11-07,593.864544459471,602.7424193205189,591.345038725294,600.570068359375,UNH
2024-11-08,604.0914487645537,614.8043884566621,600.3220889433022,610.8465576171875,UNH
2024-11-11,611.9278351339351,625.646322301415,608.9718126441862,620.2105102539062,UNH
2024-11-12,614.5861571900726,619.4466265085616,608.8329177196119,609.7156982421875,UNH
2024-11-13,608.0592315133097,608.0691606004117,598.1993453048889,600.9866943359375,UNH
2024-11-14,598.6158976846316,601.115605715891,584.2426975913087,588.3692016601562,UNH
2024-11-15,587.149105027112,594.10261408062,585.1950122972421,587.4566040039062,UNH
2024-11-18,584.6891317363442,589.3512619702902,580.6023436699611,584.8974609375,UNH
2024-11-19,578.0232328272568,582.1100812215791,572.1212384140885,572.349365234375,UNH
2024-11-20,578.0133230199574,597.7826780334401,576.8626388275901,595.659912109375,UNH
2024-11-21,595.163973311203,599.1317331332776,591.9203102828296,592.6741943359375,UNH
2024-11-22,593.7356262888323,596.4138764981144,583.9253247898235,586.1076049804688,UNH
2024-11-25,592.7635165615562,604.9247105337741,590.214223520414,600.947021484375,UNH
2024-11-26,603.3375560182456,603.5656828368951,594.0530124547712,601.8992309570312,UNH
2024-11-27,606.1051055528259,612.4733431726451,601.8099885545578,603.4764404296875,UNH
2024-11-29,603.8930591009388,610.8168414612612,601.7306371689547,605.2817993164062,UNH
2024-12-02,609.051106761169,609.051106761169,595.9277610821448,603.6152954101562,UNH
2024-12-03,605.9264428078192,610.7869723675304,599.9450768995,600.3517456054688,UNH
2024-12-04,606.0951917615018,617.8100006158338,602.0777863694346,605.8670043945312,UNH
2024-12-05,600.7584860675357,604.0814604627121,569.2643947405014,574.3034057617188,UNH
2024-12-06,577.4181847159564,577.4181847159564,539.7542515953534,545.1900634765625,UNH
2024-12-09,549.6510006643297,560.584256555495,542.322335241574,558.2343139648438,UNH
2024-12-10,559.6084236052999,565.3339546297314,554.659602483342,562.7848510742188,UNH
2024-12-11,553.2953519872414,555.7249709537247,530.4031960759082,531.2595825195312,UNH
2024-12-12,529.2680955307736,531.7275552376674,512.0018594116465,513.565185546875,UNH
2024-12-13,513.4457063585504,525.2851229987481,508.5466300690212,518.2650756835938,UNH
2024-12-16,515.7956492769324,519.4799160697089,493.96891653925417,496.3786315917969,UNH
2024-12-17,484.9275702175534,493.4909789724486,473.7951540300449,483.453857421875,UNH
2024-12-18,486.3514808639221,504.38442963550233,483.9318290119131,497.59344482421875,UNH
2024-12-19,498.0116715174993,501.50671406781447,484.17079858225287,487.1679992675781,UNH
2024-12-20,487.2078420918681,500.5010374402664,486.6502275946693,498.001708984375,UNH
2024-12-23,498.629031214207,506.61489125544205,496.92628622069265,504.1852722167969,UNH
2024-12-24,502.25354170091845,503.9463195800781,498.4597574209205,503.9463195800781,UNH
2024-12-26,503.4982279478351,510.04024657679037,502.5821599747367,508.9748229980469,UNH
2024-12-27,507.25218139027186,510.99616008227605,505.63904975923595,507.8197326660156,UNH
2024-12-30,504.70306629870373,507.5608786730962,498.5294683424705,505.6390686035156,UNH
2024-01-08,374.98193232967225,378.0033804032468,371.15409668392385,377.7896423339844,GS
2024-01-09,373.6509620634609,374.9625353119397,370.90151174756164,372.8154296875,GS
2024-01-10,370.4935311591327,372.1451168650482,367.75380530434717,371.0861511230469,GS
2024-01-11,370.0466164456554,370.13405071551847,364.0133849860287,368.9390563964844,GS
2024-01-12,372.4268593999214,374.86541280683196,365.859297364716,366.9960021972656,GS
2024-01-16,367.58858351619494,374.04929064525885,363.6636182503042,369.6191101074219,GS
2024-01-17,364.5185561876756,369.37621269524703,363.4790105793475,366.4421691894531,GS
2024-01-18,369.5025218858702,370.77525528838044,363.89679641830855,366.1799011230469,GS
2024-01-19,366.0049975027758,372.38793561384404,361.47765808469273,371.31927490234375,GS
2024-01-22,375.360866160722,381.54954622694555,373.6121214597596,374.9722595214844,GS
2024-01-23,369.16253468741246,372.4462861158351,367.85096128721267,369.9300231933594,GS
2024-01-24,370.9403932031609,373.6606692030802,368.3852609342449,368.5989990234375,GS
2024-01-25,371.7953594267581,375.70090503990383,371.1347251805359,371.8050842285156,GS
2024-01-26,367.8703232487521,370.05626868821236,366.0244196962976,367.0348205566406,GS
2024-01-29,365.1889175440356,369.9979797286878,363.5858671670356,369.7259521484375,GS
2024-01-30,373.06806334265104,376.8764795347397,370.72666907475565,375.8563537597656,GS
2024-01-31,375.0111273408121,382.6959444148991,372.7766169389693,373.0777893066406,GS
2024-02-01,373.48577736492126,378.45031781596424,368.0160513022128,372.92230224609375,GS
2024-02-02,370.93066797767113,377.6730981077459,369.7648481142321,376.8181457519531,GS
2024-02-05,373.6509724538802,374.36017138183695,370.15345357693957,372.1159362792969,GS
2024-02-06,372.11592823959694,375.8077651711314,372.0965082860946,374.02984619140625,GS
2024-02-07,374.34077039858187,376.05067519146985,371.61076947058325,375.65234375,GS
2024-02-08,375.0110919473589,377.0610088144117,370.48375240900054,374.07843017578125,GS
2024-02-09,373.81610902354606,375.13740708454003,371.69817778402984,373.3206481933594,GS
2024-02-12,374.0395831565111,385.066470303999,373.37894893054045,381.46209716796875,GS
2024-02-13,376.55583235466787,378.0811436897384,364.5185743466217,367.9674987792969,GS
2024-02-14,370.0368861095892,370.6198108820775,365.0820700166166,367.2777404785156,GS
2024-02-15,368.6184736870004,376.1866822918995,368.34644606851447,374.4476623535156,GS
2024-02-16,372.32969486084954,376.546137699176,370.1049092385623,373.49554443359375,GS
2024-02-20,370.1048371639916,374.6030018932455,370.007678110386,373.57318115234375,GS
2024-02-21,370.96955181861813,377.5954031823561,370.40607664357697,377.21649169921875,GS
2024-02-22,378.1491619195919,384.33781193887563,377.92569903323357,379.3538513183594,GS
2024-02-23,378.89720137294375,385.4939071036342,378.12968335568326,379.91729736328125,GS
2024-02-26,379.917319883421,384.7847014002661,377.75082396339445,379.1109619140625,GS
2024-02-27,381.09293656542854,384.6292956307067,378.2463268801096,379.6842041015625,GS
2024-02-28,378.83296121691336,384.77195456576703,378.6470597549373,384.69366455078125,GS
2024-02-29,386.6896424604293,387.433248309395,377.34577991865893,380.6528015136719,GS
2024-03-01,381.2203032064634,382.5998736113485,376.93483553573367,379.72332763671875,GS
2024-03-04,380.41799834231006,388.01051756941905,377.86434640594354,383.78375244140625,GS
2024-03-05,382.2867852977353,388.91065233410876,381.88563106591096,382.4726867675781,GS
2024-03-06,386.4744141012093,386.7581631707866,376.22060117534755,381.16162109375,GS
2024-03-07,383.4413090771439,385.9949909275186,378.7057781747894,380.04620361328125,GS
2024-03-08,380.3397325242062,387.0810044799731,378.3633127302729,378.63726806640625,GS
2024-03-11,377.3457504607211,378.0697688199451,373.1874820353265,377.8251647949219,GS
2024-03-12,379.25366405063727,380.73108199496284,375.4965496101251,379.80157470703125,GS
2024-03-13,380.515859056185,386.7190143625769,379.8016044600897,383.84246826171875,GS
2024-03-14,385.9167102375161,387.82463384838377,377.1305515151854,380.2223205566406,GS
2024-03-15,380.4766829346906,382.68791298540685,378.05999385325464,378.8525085449219,GS
2024-03-18,380.26141121670804,380.6332141120556,375.1345204085844,376.07379150390625,GS
2024-03-19,375.7803436596097,382.34550846513366,375.4280982760893,380.2712707519531,GS
2024-03-20,378.02085572236524,387.9420099820429,377.6686402347253,387.91265869140625,GS
2024-03-21,391.14142420400816,405.083854721764,390.4761083699967,404.7805480957031,GS
2024-03-22,405.4556576036226,407.764735306979,397.0217149389122,398.0392761230469,GS
2024-03-25,398.08819572473726,401.6007063103303,395.14315339895364,396.1998596191406,GS
2024-03-26,397.3250015515319,400.49506024913364,395.7888810655397,397.4130554199219,GS
2024-03-27,400.77883506956084,406.5221333288594,399.5558148317582,406.2873229980469,GS
2024-03-28,407.2266158294447,410.15210069784223,406.0231829611604,408.6746826171875,GS
2024-04-01,407.6864318412209,408.9290394541735,403.1074514520259,404.5848693847656,GS
2024-04-02,401.8746557670585,404.25222979821143,398.82200203592515,401.2973937988281,GS
2024-04-03,402.1290519824927,407.63753988074615,402.1290519824927,405.0643005371094,GS
2024-04-04,408.97795733173075,409.95637349759613,396.94345043514323,397.4815673828125,GS
2024-04-05,397.78488059421113,400.30921106493486,392.8047458105351,399.2622985839844,GS
2024-04-08,400.2700639123586,403.62602423274654,398.75350092293894,401.6789855957031,GS
2024-04-09,402.62805726647304,404.30114059655415,398.2642995458793,401.8453063964844,GS
2024-04-10,395.289898716551,396.6988202914033,388.71494132020376,392.11004638671875,GS
2024-04-11,391.83612748346434,392.8047499590994,386.31784582603296,388.90087890625,GS
2024-04-12,384.3610132025807,385.5840334423273,378.76447139114447,381.08331298828125,GS
2024-04-15,398.21538019536484,403.9586783214969,390.08474423168434,392.22747802734375,GS
2024-04-16,395.7204248444198,396.22919049454754,386.65048800054467,388.2942199707031,GS
2024-04-17,393.71462926606256,398.3327544125121,392.52096044002167,395.1920471191406,GS
2024-04-18,396.73796756291296,399.0568091337826,393.7244588642261,394.4093322753906,GS
2024-04-19,395.33885395145137,399.1938162322092,394.3115288679405,395.2801513671875,GS
2024-04-22,398.1566941867697,408.9584174866871,395.8378525505655,408.3420104980469,GS
2024-04-23,408.69420373178406,416.16931748801824,407.21681564182643,414.84844970703125,GS
2024-04-24,412.40244085073226,415.4159497005302,410.553219844186,413.9092102050781,GS
2024-04-25,411.90341720928564,414.46686281814766,405.8959574031659,410.98370361328125,GS
2024-04-26,411.15982919327473,419.28067128937704,410.5825672482214,418.3414001464844,GS
2024-04-29,418.3414157222768,423.97707264835225,417.9794065109591,421.511474609375,GS
2024-04-30,419.2513428456979,422.0789800036936,416.8053023390135,417.4999694824219,GS
2024-05-01,417.48037398408394,424.0748890362203,416.0127498133908,417.7347717285156,GS
2024-05-02,421.89309503515324,424.29019691010996,418.928495019473,423.2335205078125,GS
2024-05-03,425.61099510373174,432.7534205492732,425.53273495518715,428.72235107421875,GS
